country_code,country_name,year,age_group,sex,migrant_pop,total_pop_2019,data_used,un_development_lvl,oecd_member,total_pop_2020
232,Eritrea,2017,0-4,female,465,240028.00000000003,I,Less Developed Regions,FALSE,242285
232,Eritrea,2017,5-9,female,417,238613,I,Less Developed Regions,FALSE,233034
232,Eritrea,2017,10-14,female,431,232854,I,Less Developed Regions,FALSE,238269
232,Eritrea,2017,15-19,female,540,174260,I,Less Developed Regions,FALSE,183464
232,Eritrea,2017,20-24,female,675,140822,I,Less Developed Regions,FALSE,141929
232,Eritrea,2017,25-29,female,759,144734.99999999997,I,Less Developed Regions,FALSE,142606
232,Eritrea,2017,30-34,female,761,130859.00000000001,I,Less Developed Regions,FALSE,134002
232,Eritrea,2017,35-39,female,694,91946.99999999999,I,Less Developed Regions,FALSE,95692
232,Eritrea,2017,40-44,female,600,72864,I,Less Developed Regions,FALSE,72384
232,Eritrea,2017,45-49,female,500,68059,I,Less Developed Regions,FALSE,71520
232,Eritrea,2017,50-54,female,405,43515,I,Less Developed Regions,FALSE,45583
232,Eritrea,2017,55-59,female,329,42507,I,Less Developed Regions,FALSE,43035
232,Eritrea,2017,60-64,female,237,35211.99999999999,I,Less Developed Regions,FALSE,35423
232,Eritrea,2017,65-69,female,164,32968,I,Less Developed Regions,FALSE,32944
232,Eritrea,2017,70-74,female,78,25630.000000000004,I,Less Developed Regions,FALSE,26225
232,Eritrea,2017,75+,female,97,29533,I,Less Developed Regions,FALSE,30484
232,Eritrea,2017,Total,female,7152,1744406,I,Less Developed Regions,FALSE,1768879
232,Eritrea,2015,0-4,both sexes,1063,490684,I,Less Developed Regions,FALSE,495070
232,Eritrea,2015,5-9,both sexes,986,488063,I,Less Developed Regions,FALSE,476700
232,Eritrea,2015,10-14,both sexes,1146,475525,I,Less Developed Regions,FALSE,486693
232,Eritrea,2015,15-19,both sexes,1449,354505,I,Less Developed Regions,FALSE,373932
232,Eritrea,2015,20-24,both sexes,1653,283106,I,Less Developed Regions,FALSE,285247
232,Eritrea,2015,25-29,both sexes,1742,291389,I,Less Developed Regions,FALSE,286989
232,Eritrea,2015,30-34,both sexes,1680,262829,I,Less Developed Regions,FALSE,269281
232,Eritrea,2015,35-39,both sexes,1481,183459,I,Less Developed Regions,FALSE,191483
232,Eritrea,2015,40-44,both sexes,1252,142027,I,Less Developed Regions,FALSE,141245
232,Eritrea,2015,45-49,both sexes,1016,132947.99999999997,I,Less Developed Regions,FALSE,139597
232,Eritrea,2015,50-54,both sexes,829,84302,I,Less Developed Regions,FALSE,88101
232,Eritrea,2015,55-59,both sexes,674,83158.99999999999,I,Less Developed Regions,FALSE,83849
232,Eritrea,2015,60-64,both sexes,471,67616.99999999999,I,Less Developed Regions,FALSE,68421
232,Eritrea,2015,65-69,both sexes,246,59804.99999999999,I,Less Developed Regions,FALSE,59906
232,Eritrea,2015,70-74,both sexes,98,46355,I,Less Developed Regions,FALSE,47223
232,Eritrea,2015,75+,both sexes,155,51344,I,Less Developed Regions,FALSE,52690
232,Eritrea,2015,Total,both sexes,15941,3497117,I,Less Developed Regions,FALSE,3546427
232,Eritrea,2015,0-4,male,598,250657,I,Less Developed Regions,FALSE,252785
232,Eritrea,2015,5-9,male,553,249450.00000000003,I,Less Developed Regions,FALSE,243666
232,Eritrea,2015,10-14,male,654,242671.00000000003,I,Less Developed Regions,FALSE,248424
232,Eritrea,2015,15-19,male,830,180244,I,Less Developed Regions,FALSE,190468
232,Eritrea,2015,20-24,male,941,142284,I,Less Developed Regions,FALSE,143318
232,Eritrea,2015,25-29,male,979,146654,I,Less Developed Regions,FALSE,144383
232,Eritrea,2015,30-34,male,931,131971,I,Less Developed Regions,FALSE,135279
232,Eritrea,2015,35-39,male,812,91510,I,Less Developed Regions,FALSE,95791
232,Eritrea,2015,40-44,male,681,69161.99999999999,I,Less Developed Regions,FALSE,68861
232,Eritrea,2015,45-49,male,549,64890.99999999999,I,Less Developed Regions,FALSE,68077
232,Eritrea,2015,50-54,male,445,40786,I,Less Developed Regions,FALSE,42518
232,Eritrea,2015,55-59,male,359,40652,I,Less Developed Regions,FALSE,40814
232,Eritrea,2015,60-64,male,260,32406.999999999996,I,Less Developed Regions,FALSE,32998
232,Eritrea,2015,65-69,male,122,26836,I,Less Developed Regions,FALSE,26962
232,Eritrea,2015,70-74,male,49,20725,I,Less Developed Regions,FALSE,20998
232,Eritrea,2015,75+,male,70,21811,I,Less Developed Regions,FALSE,22206
232,Eritrea,2015,Total,male,8833,1752711,I,Less Developed Regions,FALSE,1777548
232,Eritrea,2015,0-4,female,465,240028.00000000003,I,Less Developed Regions,FALSE,242285
232,Eritrea,2015,5-9,female,433,238613,I,Less Developed Regions,FALSE,233034
232,Eritrea,2015,10-14,female,492,232854,I,Less Developed Regions,FALSE,238269
232,Eritrea,2015,15-19,female,619,174260,I,Less Developed Regions,FALSE,183464
232,Eritrea,2015,20-24,female,712,140822,I,Less Developed Regions,FALSE,141929
232,Eritrea,2015,25-29,female,763,144734.99999999997,I,Less Developed Regions,FALSE,142606
232,Eritrea,2015,30-34,female,749,130859.00000000001,I,Less Developed Regions,FALSE,134002
232,Eritrea,2015,35-39,female,669,91946.99999999999,I,Less Developed Regions,FALSE,95692
232,Eritrea,2015,40-44,female,571,72864,I,Less Developed Regions,FALSE,72384
232,Eritrea,2015,45-49,female,467,68059,I,Less Developed Regions,FALSE,71520
232,Eritrea,2015,50-54,female,384,43515,I,Less Developed Regions,FALSE,45583
232,Eritrea,2015,55-59,female,315,42507,I,Less Developed Regions,FALSE,43035
232,Eritrea,2015,60-64,female,211,35211.99999999999,I,Less Developed Regions,FALSE,35423
232,Eritrea,2015,65-69,female,124,32968,I,Less Developed Regions,FALSE,32944
232,Eritrea,2015,70-74,female,49,25630.000000000004,I,Less Developed Regions,FALSE,26225
232,Eritrea,2015,75+,female,85,29533,I,Less Developed Regions,FALSE,30484
232,Eritrea,2015,Total,female,7108,1744406,I,Less Developed Regions,FALSE,1768879
233,Estonia,2019,0-4,both sexes,1400,69037,B,More Developed Regions,TRUE,69176
233,Estonia,2019,5-9,both sexes,2267,75372.99999999999,B,More Developed Regions,TRUE,74485
233,Estonia,2019,10-14,both sexes,1548,73835,B,More Developed Regions,TRUE,75193
233,Estonia,2019,15-19,both sexes,1579,60298,B,More Developed Regions,TRUE,62295
233,Estonia,2019,20-24,both sexes,4599,61618,B,More Developed Regions,TRUE,58008
233,Estonia,2019,25-29,both sexes,9974,90384,B,More Developed Regions,TRUE,87546
233,Estonia,2019,30-34,both sexes,9117,100957,B,More Developed Regions,TRUE,101570
233,Estonia,2019,35-39,both sexes,7980,90787,B,More Developed Regions,TRUE,92061
233,Estonia,2019,40-44,both sexes,8228,90166.99999999999,B,More Developed Regions,TRUE,88573
233,Estonia,2019,45-49,both sexes,9417,93403,B,More Developed Regions,TRUE,96365
233,Estonia,2019,50-54,both sexes,12694,78222.00000000001,B,More Developed Regions,TRUE,76415
233,Estonia,2019,55-59,both sexes,19358,90097,B,More Developed Regions,TRUE,88868
233,Estonia,2019,60-64,both sexes,23121,86449,B,More Developed Regions,TRUE,85725
233,Estonia,2019,65-69,both sexes,21780,79378.00000000001,B,More Developed Regions,TRUE,83747
233,Estonia,2019,70-74,both sexes,17817,54261,B,More Developed Regions,TRUE,53147
233,Estonia,2019,75+,both sexes,39363,131381.99999999997,B,More Developed Regions,TRUE,133365
233,Estonia,2019,Total,both sexes,190242,1325648,B,More Developed Regions,TRUE,1326539
233,Estonia,2019,0-4,male,704,35708.99999999999,B,More Developed Regions,TRUE,35833
233,Estonia,2019,5-9,male,1148,38612,B,More Developed Regions,TRUE,38077
233,Estonia,2019,10-14,male,731,38057.99999999999,B,More Developed Regions,TRUE,38734
233,Estonia,2019,15-19,male,750,30888,B,More Developed Regions,TRUE,31977
233,Estonia,2019,20-24,male,2178,31645,B,More Developed Regions,TRUE,29565
233,Estonia,2019,25-29,male,5562,47675,B,More Developed Regions,TRUE,46271
233,Estonia,2019,30-34,male,5125,52990,B,More Developed Regions,TRUE,53711
233,Estonia,2019,35-39,male,4478,46709.99999999999,B,More Developed Regions,TRUE,47532
233,Estonia,2019,40-44,male,4439,46397,B,More Developed Regions,TRUE,45678
233,Estonia,2019,45-49,male,4885,47240.99999999999,B,More Developed Regions,TRUE,49018
233,Estonia,2019,50-54,male,6106,38100,B,More Developed Regions,TRUE,37452
233,Estonia,2019,55-59,male,8703,42645,B,More Developed Regions,TRUE,42273
233,Estonia,2019,60-64,male,9905,38481,B,More Developed Regions,TRUE,38604
233,Estonia,2019,65-69,male,8546,32621.000000000004,B,More Developed Regions,TRUE,34464
233,Estonia,2019,70-74,male,6547,20709.000000000004,B,More Developed Regions,TRUE,20527
233,Estonia,2019,75+,male,10809,38144.99999999999,B,More Developed Regions,TRUE,38740
233,Estonia,2019,Total,male,80616,626626,B,More Developed Regions,TRUE,628456
233,Estonia,2019,0-4,female,696,33329,B,More Developed Regions,TRUE,33343
233,Estonia,2019,5-9,female,1119,36759,B,More Developed Regions,TRUE,36408
233,Estonia,2019,10-14,female,817,35778,B,More Developed Regions,TRUE,36459
233,Estonia,2019,15-19,female,829,29412,B,More Developed Regions,TRUE,30318
233,Estonia,2019,20-24,female,2421,29973,B,More Developed Regions,TRUE,28443
233,Estonia,2019,25-29,female,4412,42711.99999999999,B,More Developed Regions,TRUE,41275
233,Estonia,2019,30-34,female,3992,47968,B,More Developed Regions,TRUE,47859
233,Estonia,2019,35-39,female,3502,44079,B,More Developed Regions,TRUE,44529
233,Estonia,2019,40-44,female,3789,43772,B,More Developed Regions,TRUE,42895
233,Estonia,2019,45-49,female,4532,46163,B,More Developed Regions,TRUE,47347
233,Estonia,2019,50-54,female,6588,40123,B,More Developed Regions,TRUE,38963
233,Estonia,2019,55-59,female,10655,47452,B,More Developed Regions,TRUE,46595
233,Estonia,2019,60-64,female,13216,47968,B,More Developed Regions,TRUE,47121
233,Estonia,2019,65-69,female,13234,46754.00000000001,B,More Developed Regions,TRUE,49283
233,Estonia,2019,70-74,female,11270,33550,B,More Developed Regions,TRUE,32619.999999999996
233,Estonia,2019,75+,female,28554,93231,B,More Developed Regions,TRUE,94625
233,Estonia,2019,Total,female,109626,699022.9999999999,B,More Developed Regions,TRUE,698083
233,Estonia,2017,0-4,both sexes,1193,69037,B,More Developed Regions,TRUE,69176
233,Estonia,2017,5-9,both sexes,2264,75372.99999999999,B,More Developed Regions,TRUE,74485
233,Estonia,2017,10-14,both sexes,1602,73835,B,More Developed Regions,TRUE,75193
233,Estonia,2017,15-19,both sexes,1725,60298,B,More Developed Regions,TRUE,62295
233,Estonia,2017,20-24,both sexes,5154,61618,B,More Developed Regions,TRUE,58008
233,Estonia,2017,25-29,both sexes,9619,90384,B,More Developed Regions,TRUE,87546
233,Estonia,2017,30-34,both sexes,10287,100957,B,More Developed Regions,TRUE,101570
233,Estonia,2017,35-39,both sexes,10100,90787,B,More Developed Regions,TRUE,92061
233,Estonia,2017,40-44,both sexes,10543,90166.99999999999,B,More Developed Regions,TRUE,88573
233,Estonia,2017,45-49,both sexes,11508,93403,B,More Developed Regions,TRUE,96365
233,Estonia,2017,50-54,both sexes,15333,78222.00000000001,B,More Developed Regions,TRUE,76415
233,Estonia,2017,55-59,both sexes,20151,90097,B,More Developed Regions,TRUE,88868
233,Estonia,2017,60-64,both sexes,21436,86449,B,More Developed Regions,TRUE,85725
233,Estonia,2017,65-69,both sexes,19239,79378.00000000001,B,More Developed Regions,TRUE,83747
233,Estonia,2017,70-74,both sexes,15543,54261,B,More Developed Regions,TRUE,53147
233,Estonia,2017,75+,both sexes,37265,131381.99999999997,B,More Developed Regions,TRUE,133365
233,Estonia,2017,Total,both sexes,192962,1325648,B,More Developed Regions,TRUE,1326539
233,Estonia,2017,0-4,male,602,35708.99999999999,B,More Developed Regions,TRUE,35833
233,Estonia,2017,5-9,male,1049,38612,B,More Developed Regions,TRUE,38077
233,Estonia,2017,10-14,male,745,38057.99999999999,B,More Developed Regions,TRUE,38734
233,Estonia,2017,15-19,male,805,30888,B,More Developed Regions,TRUE,31977
233,Estonia,2017,20-24,male,2409,31645,B,More Developed Regions,TRUE,29565
233,Estonia,2017,25-29,male,5196,47675,B,More Developed Regions,TRUE,46271
233,Estonia,2017,30-34,male,5657,52990,B,More Developed Regions,TRUE,53711
233,Estonia,2017,35-39,male,5483,46709.99999999999,B,More Developed Regions,TRUE,47532
233,Estonia,2017,40-44,male,5578,46397,B,More Developed Regions,TRUE,45678
233,Estonia,2017,45-49,male,5726,47240.99999999999,B,More Developed Regions,TRUE,49018
233,Estonia,2017,50-54,male,7141,38100,B,More Developed Regions,TRUE,37452
233,Estonia,2017,55-59,male,8833,42645,B,More Developed Regions,TRUE,42273
233,Estonia,2017,60-64,male,8872,38481,B,More Developed Regions,TRUE,38604
233,Estonia,2017,65-69,male,7354,32621.000000000004,B,More Developed Regions,TRUE,34464
233,Estonia,2017,70-74,male,5418,20709.000000000004,B,More Developed Regions,TRUE,20527
233,Estonia,2017,75+,male,9786,38144.99999999999,B,More Developed Regions,TRUE,38740
233,Estonia,2017,Total,male,80654,626626,B,More Developed Regions,TRUE,628456
233,Estonia,2017,0-4,female,591,33329,B,More Developed Regions,TRUE,33343
233,Estonia,2017,5-9,female,1215,36759,B,More Developed Regions,TRUE,36408
233,Estonia,2017,10-14,female,857,35778,B,More Developed Regions,TRUE,36459
233,Estonia,2017,15-19,female,920,29412,B,More Developed Regions,TRUE,30318
233,Estonia,2017,20-24,female,2745,29973,B,More Developed Regions,TRUE,28443
233,Estonia,2017,25-29,female,4423,42711.99999999999,B,More Developed Regions,TRUE,41275
233,Estonia,2017,30-34,female,4630,47968,B,More Developed Regions,TRUE,47859
233,Estonia,2017,35-39,female,4617,44079,B,More Developed Regions,TRUE,44529
233,Estonia,2017,40-44,female,4965,43772,B,More Developed Regions,TRUE,42895
233,Estonia,2017,45-49,female,5782,46163,B,More Developed Regions,TRUE,47347
233,Estonia,2017,50-54,female,8192,40123,B,More Developed Regions,TRUE,38963
233,Estonia,2017,55-59,female,11318,47452,B,More Developed Regions,TRUE,46595
233,Estonia,2017,60-64,female,12564,47968,B,More Developed Regions,TRUE,47121
233,Estonia,2017,65-69,female,11885,46754.00000000001,B,More Developed Regions,TRUE,49283
233,Estonia,2017,70-74,female,10125,33550,B,More Developed Regions,TRUE,32619.999999999996
233,Estonia,2017,75+,female,27479,93231,B,More Developed Regions,TRUE,94625
233,Estonia,2017,Total,female,112308,699022.9999999999,B,More Developed Regions,TRUE,698083
233,Estonia,2015,0-4,both sexes,1257,69037,B,More Developed Regions,TRUE,69176
233,Estonia,2015,5-9,both sexes,1366,75372.99999999999,B,More Developed Regions,TRUE,74485
233,Estonia,2015,10-14,both sexes,1006,73835,B,More Developed Regions,TRUE,75193
233,Estonia,2015,15-19,both sexes,1152,60298,B,More Developed Regions,TRUE,62295
233,Estonia,2015,20-24,both sexes,2355,61618,B,More Developed Regions,TRUE,58008
233,Estonia,2015,25-29,both sexes,4627,90384,B,More Developed Regions,TRUE,87546
233,Estonia,2015,30-34,both sexes,6201,100957,B,More Developed Regions,TRUE,101570
233,Estonia,2015,35-39,both sexes,7868,90787,B,More Developed Regions,TRUE,92061
233,Estonia,2015,40-44,both sexes,9716,90166.99999999999,B,More Developed Regions,TRUE,88573
233,Estonia,2015,45-49,both sexes,14204,93403,B,More Developed Regions,TRUE,96365
233,Estonia,2015,50-54,both sexes,22669,78222.00000000001,B,More Developed Regions,TRUE,76415
233,Estonia,2015,55-59,both sexes,25751,90097,B,More Developed Regions,TRUE,88868
233,Estonia,2015,60-64,both sexes,24686,86449,B,More Developed Regions,TRUE,85725
233,Estonia,2015,65-69,both sexes,16633,79378.00000000001,B,More Developed Regions,TRUE,83747
233,Estonia,2015,70-74,both sexes,22827,54261,B,More Developed Regions,TRUE,53147
233,Estonia,2015,75+,both sexes,40030,131381.99999999997,B,More Developed Regions,TRUE,133365
233,Estonia,2015,Total,both sexes,202348,1325648,B,More Developed Regions,TRUE,1326539
233,Estonia,2015,0-4,male,655,35708.99999999999,B,More Developed Regions,TRUE,35833
233,Estonia,2015,5-9,male,663,38612,B,More Developed Regions,TRUE,38077
233,Estonia,2015,10-14,male,499,38057.99999999999,B,More Developed Regions,TRUE,38734
233,Estonia,2015,15-19,male,565,30888,B,More Developed Regions,TRUE,31977
233,Estonia,2015,20-24,male,1167,31645,B,More Developed Regions,TRUE,29565
233,Estonia,2015,25-29,male,2355,47675,B,More Developed Regions,TRUE,46271
233,Estonia,2015,30-34,male,3204,52990,B,More Developed Regions,TRUE,53711
233,Estonia,2015,35-39,male,3964,46709.99999999999,B,More Developed Regions,TRUE,47532
233,Estonia,2015,40-44,male,4728,46397,B,More Developed Regions,TRUE,45678
233,Estonia,2015,45-49,male,6651,47240.99999999999,B,More Developed Regions,TRUE,49018
233,Estonia,2015,50-54,male,10225,38100,B,More Developed Regions,TRUE,37452
233,Estonia,2015,55-59,male,11192,42645,B,More Developed Regions,TRUE,42273
233,Estonia,2015,60-64,male,10162,38481,B,More Developed Regions,TRUE,38604
233,Estonia,2015,65-69,male,6496,32621.000000000004,B,More Developed Regions,TRUE,34464
233,Estonia,2015,70-74,male,7983,20709.000000000004,B,More Developed Regions,TRUE,20527
233,Estonia,2015,75+,male,10728,38144.99999999999,B,More Developed Regions,TRUE,38740
233,Estonia,2015,Total,male,81237,626626,B,More Developed Regions,TRUE,628456
233,Estonia,2015,0-4,female,602,33329,B,More Developed Regions,TRUE,33343
233,Estonia,2015,5-9,female,703,36759,B,More Developed Regions,TRUE,36408
233,Estonia,2015,10-14,female,507,35778,B,More Developed Regions,TRUE,36459
233,Estonia,2015,15-19,female,587,29412,B,More Developed Regions,TRUE,30318
233,Estonia,2015,20-24,female,1188,29973,B,More Developed Regions,TRUE,28443
233,Estonia,2015,25-29,female,2272,42711.99999999999,B,More Developed Regions,TRUE,41275
233,Estonia,2015,30-34,female,2997,47968,B,More Developed Regions,TRUE,47859
233,Estonia,2015,35-39,female,3904,44079,B,More Developed Regions,TRUE,44529
233,Estonia,2015,40-44,female,4988,43772,B,More Developed Regions,TRUE,42895
233,Estonia,2015,45-49,female,7553,46163,B,More Developed Regions,TRUE,47347
233,Estonia,2015,50-54,female,12444,40123,B,More Developed Regions,TRUE,38963
233,Estonia,2015,55-59,female,14559,47452,B,More Developed Regions,TRUE,46595
233,Estonia,2015,60-64,female,14524,47968,B,More Developed Regions,TRUE,47121
233,Estonia,2015,65-69,female,10137,46754.00000000001,B,More Developed Regions,TRUE,49283
233,Estonia,2015,70-74,female,14844,33550,B,More Developed Regions,TRUE,32619.999999999996
233,Estonia,2015,75+,female,29302,93231,B,More Developed Regions,TRUE,94625
233,Estonia,2015,Total,female,121111,699022.9999999999,B,More Developed Regions,TRUE,698083
242,Fiji,2019,0-4,both sexes,889,90074,B,Less Developed Regions,FALSE,89390
242,Fiji,2019,5-9,both sexes,815,88354.99999999999,B,Less Developed Regions,FALSE,87750
242,Fiji,2019,10-14,both sexes,701,82271.00000000001,B,Less Developed Regions,FALSE,82927
242,Fiji,2019,15-19,both sexes,745,74114,B,Less Developed Regions,FALSE,75208
242,Fiji,2019,20-24,both sexes,976,71735,B,Less Developed Regions,FALSE,71883
242,Fiji,2019,25-29,both sexes,1205,70289.99999999999,B,Less Developed Regions,FALSE,70062
242,Fiji,2019,30-34,both sexes,1279,67183,B,Less Developed Regions,FALSE,66837
242,Fiji,2019,35-39,both sexes,1260,67305,B,Less Developed Regions,FALSE,68117
242,Fiji,2019,40-44,both sexes,1200,55806,B,Less Developed Regions,FALSE,57042
242,Fiji,2019,45-49,both sexes,1093,48684.99999999999,B,Less Developed Regions,FALSE,49481
